Task,LeftLabel,RightLabel,faceImages,RatingBlockOrder.thisRepN,RatingBlockOrder.thisTrialN,RatingBlockOrder.thisN,RatingBlockOrder.thisIndex,originalFaceTrials.thisRepN,originalFaceTrials.thisTrialN,originalFaceTrials.thisN,originalFaceTrials.thisIndex,face_image_q.started,slider_trustworthy.started,text_trustworthy.started,slider_aggressive.started,text_aggressive.started,Confirm.started,mouse_7.started,Name,Gender,Age,Ethnicity,date,expName,psychopyVersion,frameRate,
treatment,0% Never,100% Always,images\ LIP_035_M_F_N_A.png,0,0,0,0,0,10,10,39,,,,,,,,,,,,2023-04-07_19h48.09.913,FaceAttractiveness,2022.2.5,144.0036173447666,
treatment,0% Never,100% Always,images\ RCHEEK_CFD_BF_214_308_N.png,0,0,0,0,0,11,11,84,,,,,,,,,,,,2023-04-07_19h48.09.913,FaceAttractiveness,2022.2.5,144.0036173447666,
treatment,0% Never,100% Always,images\ NASALTIP_CFD_WM_212_097_N.png,0,0,0,0,0,12,12,75,,,,,,,,,,,,2023-04-07_19h48.09.913,FaceAttractiveness,2022.2.5,144.0036173447666,
treatment,0% Never,100% Always,images\FOREHEAD_035_M_F_N_A.png,0,0,0,0,0,13,13,1,,,,,,,,,,,,2023-04-07_19h48.09.913,FaceAttractiveness,2022.2.5,144.0036173447666,
treatment,0% Never,100% Always,images\ RCHEEK_CFD_AF_245_143_N.png,0,0,0,0,0,14,14,82,,,,,,,,,,,,2023-04-07_19h48.09.913,FaceAttractiveness,2022.2.5,144.0036173447666,
treatment,0% Never,100% Always,images\ RCHEEK_CFD_LM_203_026_N.png,0,0,0,0,0,15,15,90,,,,,,,,,,,,2023-04-07_19h48.09.913,FaceAttractiveness,2022.2.5,144.0036173447666,
treatment,0% Never,100% Always,"images\ LIP_CFD_AM_233_236_N.png
",0,0,0,0,0,16,16,45,,,,,,,,,,,,2023-04-07_19h48.09.913,FaceAttractiveness,2022.2.5,144.0036173447666,
treatment,0% Never,100% Always,images\ RCHEEK_CFD_WF_200_099_N.png,0,0,0,0,0,17,17,92,,,,,,,,,,,,2023-04-07_19h48.09.913,FaceAttractiveness,2022.2.5,144.0036173447666,
treatment,0% Never,100% Always,images\ LCHEEK_CFD_WF_250_167_N.png,0,0,0,0,0,18,18,36,,,,,,,,,,,,2023-04-07_19h48.09.913,FaceAttractiveness,2022.2.5,144.0036173447666,
treatment,0% Never,100% Always,images\ LCHEEK_006_M_F_N_A.png,0,0,0,0,0,19,19,19,,,,,,,,,,,,2023-04-07_19h48.09.913,FaceAttractiveness,2022.2.5,144.0036173447666,
treatment,0% Never,100% Always,"images\ LIP_CFD_BM_234_172_N.png
",0,0,0,0,0,20,20,49,,,,,,,,,,,,2023-04-07_19h48.09.913,FaceAttractiveness,2022.2.5,144.0036173447666,
treatment,0% Never,100% Always,images\FOREHEAD_CFD_AM_233_236_N.png,0,0,0,0,0,21,21,7,,,,,,,,,,,,2023-04-07_19h48.09.913,FaceAttractiveness,2022.2.5,144.0036173447666,
treatment,0% Never,100% Always,images\FOREHEAD_CFD_LM_203_026_N.png,0,0,0,0,0,22,22,14,,,,,,,,,,,,2023-04-07_19h48.09.913,FaceAttractiveness,2022.2.5,144.0036173447666,
treatment,0% Never,100% Always,images\ LIP_CFD_AF_245_143_N.png,0,0,0,0,0,23,23,44,,,,,,,,,,,,2023-04-07_19h48.09.913,FaceAttractiveness,2022.2.5,144.0036173447666,
treatment,0% Never,100% Always,images\ LCHEEK_CFD_LM_203_026_N.png,0,0,0,0,0,24,24,33,,,,,,,,,,,,2023-04-07_19h48.09.913,FaceAttractiveness,2022.2.5,144.0036173447666,
treatment,0% Never,100% Always,images\ NASALTIP_CFD_WF_250_167_N.png,0,0,0,0,0,25,25,74,,,,,,,,,,,,2023-04-07_19h48.09.913,FaceAttractiveness,2022.2.5,144.0036173447666,
treatment,0% Never,100% Always,"images\ RCHEEK_CFD_AM_233_236_N.png
",0,0,0,0,0,26,26,83,,,,,,,,,,,,2023-04-07_19h48.09.913,FaceAttractiveness,2022.2.5,144.0036173447666,
treatment,0% Never,100% Always,"images\ LCHEEK_136_M_M_N_A.png
",0,0,0,0,0,27,27,22,,,,,,,,,,,,2023-04-07_19h48.09.913,FaceAttractiveness,2022.2.5,144.0036173447666,
treatment,0% Never,100% Always,"images\ NASALTIP_CFD_AM_233_236_N.png
",0,0,0,0,0,28,28,64,,,,,,,,,,,,2023-04-07_19h48.09.913,FaceAttractiveness,2022.2.5,144.0036173447666,
treatment,0% Never,100% Always,images\FOREHEAD_CFD_BM_234_172_N.png,0,0,0,0,0,29,29,11,,,,,,,,,,,,2023-04-07_19h48.09.913,FaceAttractiveness,2022.2.5,144.0036173447666,
treatment,0% Never,100% Always,images\FOREHEAD_CFD_BM_213_134_N.png,0,0,0,0,0,30,30,10,,,,,,,,,,,,2023-04-07_19h48.09.913,FaceAttractiveness,2022.2.5,144.0036173447666,
treatment,0% Never,100% Always,images\ NASALTIP_CFD_LM_203_026_N.png,0,0,0,0,0,31,31,71,,,,,,,,,,,,2023-04-07_19h48.09.913,FaceAttractiveness,2022.2.5,144.0036173447666,
treatment,0% Never,100% Always,images\ NASALTIP_035_M_F_N_A.png,0,0,0,0,0,32,32,58,,,,,,,,,,,,2023-04-07_19h48.09.913,FaceAttractiveness,2022.2.5,144.0036173447666,
treatment,0% Never,100% Always,"images\ LIP_CFD_WF_002_004_N.png
",0,0,0,0,0,33,33,53,,,,,,,,,,,,2023-04-07_19h48.09.913,FaceAttractiveness,2022.2.5,144.0036173447666,
treatment,0% Never,100% Always,"images\ LCHEEK_CFD_BM_234_172_N.png
",0,0,0,0,0,34,34,30,,,,,,,,,,,,2023-04-07_19h48.09.913,FaceAttractiveness,2022.2.5,144.0036173447666,
treatment,0% Never,100% Always,images\FOREHEAD_CFD_LF_224_176_N.png,0,0,0,0,0,35,35,12,,,,,,,,,,,,2023-04-07_19h48.09.913,FaceAttractiveness,2022.2.5,144.0036173447666,
treatment,0% Never,100% Always,images\ LCHEEK_CFD_AF_237_223_N.png,0,0,0,0,0,36,36,24,,,,,,,,,,,,2023-04-07_19h48.09.913,FaceAttractiveness,2022.2.5,144.0036173447666,
treatment,0% Never,100% Always,images\ NASALTIP_CFD_BF_224_002_N.png,0,0,0,0,0,37,37,66,,,,,,,,,,,,2023-04-07_19h48.09.913,FaceAttractiveness,2022.2.5,144.0036173447666,
treatment,0% Never,100% Always,images\ LIP_CFD_BF_214_308_N.png,0,0,0,0,0,38,38,46,,,,,,,,,,,,2023-04-07_19h48.09.913,FaceAttractiveness,2022.2.5,144.0036173447666,
treatment,0% Never,100% Always,images\ RCHEEK_CFD_WF_250_167_N.png,0,0,0,0,0,39,39,93,,,,,,,,,,,,2023-04-07_19h48.09.913,FaceAttractiveness,2022.2.5,144.0036173447666,
treatment,0% Never,100% Always,images\FOREHEAD_006_M_F_N_A.png,0,0,0,0,0,40,40,0,,,,,,,,,,,,2023-04-07_19h48.09.913,FaceAttractiveness,2022.2.5,144.0036173447666,
treatment,0% Never,100% Always,images\ RCHEEK_CFD_LM_201_057_N.png,0,0,0,0,0,41,41,89,,,,,,,,,,,,2023-04-07_19h48.09.913,FaceAttractiveness,2022.2.5,144.0036173447666,
treatment,0% Never,100% Always,images\ NASALTIP_CFD_BM_213_134_N.png,0,0,0,0,0,42,42,67,,,,,,,,,,,,2023-04-07_19h48.09.913,FaceAttractiveness,2022.2.5,144.0036173447666,
treatment,0% Never,100% Always,images\ NASALTIP_CFD_LM_201_057_N.png,0,0,0,0,0,43,43,70,,,,,,,,,,,,2023-04-07_19h48.09.913,FaceAttractiveness,2022.2.5,144.0036173447666,
treatment,0% Never,100% Always,images\ NASALTIP_CFD_AF_237_223_N.png,0,0,0,0,0,44,44,62,,,,,,,,,,,,2023-04-07_19h48.09.913,FaceAttractiveness,2022.2.5,144.0036173447666,
treatment,0% Never,100% Always,images\ LCHEEK_CFD_WF_200_099_N.png,0,0,0,0,0,45,45,35,,,,,,,,,,,,2023-04-07_19h48.09.913,FaceAttractiveness,2022.2.5,144.0036173447666,
treatment,0% Never,100% Always,images\ LIP_CFD_WF_250_167_N.png,0,0,0,0,0,46,46,55,,,,,,,,,,,,2023-04-07_19h48.09.913,FaceAttractiveness,2022.2.5,144.0036173447666,
treatment,0% Never,100% Always,images\FOREHEAD_CFD_WF_250_167_N.png,0,0,0,0,0,47,47,17,,,,,,,,,,,,2023-04-07_19h48.09.913,FaceAttractiveness,2022.2.5,144.0036173447666,
treatment,0% Never,100% Always,images\ LIP_CFD_AF_231_357_N.png,0,0,0,0,0,48,48,42,,,,,,,,,,,,2023-04-07_19h48.09.913,FaceAttractiveness,2022.2.5,144.0036173447666,
treatment,0% Never,100% Always,images\ NASALTIP_087_M_M_N_A.png,0,0,0,0,0,49,49,59,,,,,,,,,,,,2023-04-07_19h48.09.913,FaceAttractiveness,2022.2.5,144.0036173447666,
treatment,0% Never,100% Always,"images\ LCHEEK_CFD_WF_002_004_N.png
",0,0,0,0,0,50,50,34,,,,,,,,,,,,2023-04-07_19h48.09.913,FaceAttractiveness,2022.2.5,144.0036173447666,
treatment,0% Never,100% Always,images\FOREHEAD_136_M_M_N_A.png,0,0,0,0,0,51,51,3,,,,,,,,,,,,2023-04-07_19h48.09.913,FaceAttractiveness,2022.2.5,144.0036173447666,
treatment,0% Never,100% Always,images\ LIP_CFD_LM_201_057_N.png,0,0,0,0,0,52,52,51,,,,,,,,,,,,2023-04-07_19h48.09.913,FaceAttractiveness,2022.2.5,144.0036173447666,
treatment,0% Never,100% Always,images\ RCHEEK_CFD_WM_212_097_N.png,0,0,0,0,0,53,53,94,,,,,,,,,,,,2023-04-07_19h48.09.913,FaceAttractiveness,2022.2.5,144.0036173447666,
treatment,0% Never,100% Always,images\ NASALTIP_CFD_AF_245_143_N.png,0,0,0,0,0,54,54,63,,,,,,,,,,,,2023-04-07_19h48.09.913,FaceAttractiveness,2022.2.5,144.0036173447666,
treatment,0% Never,100% Always,"images\ RCHEEK_CFD_BM_234_172_N.png
",0,0,0,0,0,55,55,87,,,,,,,,,,,,2023-04-07_19h48.09.913,FaceAttractiveness,2022.2.5,144.0036173447666,
treatment,0% Never,100% Always,images\ LCHEEK_CFD_BM_213_134_N.png,0,0,0,0,0,56,56,29,,,,,,,,,,,,2023-04-07_19h48.09.913,FaceAttractiveness,2022.2.5,144.0036173447666,
treatment,0% Never,100% Always,images\ NASALTIP_CFD_WF_200_099_N.png,0,0,0,0,0,57,57,73,,,,,,,,,,,,2023-04-07_19h48.09.913,FaceAttractiveness,2022.2.5,144.0036173447666,
treatment,0% Never,100% Always,images\FOREHEAD_CFD_BF_224_002_N.png,0,0,0,0,0,58,58,9,,,,,,,,,,,,2023-04-07_19h48.09.913,FaceAttractiveness,2022.2.5,144.0036173447666,
treatment,0% Never,100% Always,images\ LIP_CFD_WF_200_099_N.png,0,0,0,0,0,59,59,54,,,,,,,,,,,,2023-04-07_19h48.09.913,FaceAttractiveness,2022.2.5,144.0036173447666,
treatment,0% Never,100% Always,images\FOREHEAD_CFD_WM_212_097_N.png,0,0,0,0,0,60,60,18,,,,,,,,,,,,2023-04-07_19h48.09.913,FaceAttractiveness,2022.2.5,144.0036173447666,
treatment,0% Never,100% Always,"images\ RCHEEK_136_M_M_N_A.png
",0,0,0,0,0,61,61,79,,,,,,,,,,,,2023-04-07_19h48.09.913,FaceAttractiveness,2022.2.5,144.0036173447666,
treatment,0% Never,100% Always,images\FOREHEAD_087_M_M_N_A.png,0,0,0,0,0,62,62,2,,,,,,,,,,,,2023-04-07_19h48.09.913,FaceAttractiveness,2022.2.5,144.0036173447666,
treatment,0% Never,100% Always,images\FOREHEAD_CFD_AF_237_223_N.png,0,0,0,0,0,63,63,5,,,,,,,,,,,,2023-04-07_19h48.09.913,FaceAttractiveness,2022.2.5,144.0036173447666,
treatment,0% Never,100% Always,images\ LIP_CFD_BM_213_134_N.png,0,0,0,0,0,64,64,48,,,,,,,,,,,,2023-04-07_19h48.09.913,FaceAttractiveness,2022.2.5,144.0036173447666,
treatment,0% Never,100% Always,"images\ NASALTIP_CFD_WF_002_004_N.png
",0,0,0,0,0,65,65,72,,,,,,,,,,,,2023-04-07_19h48.09.913,FaceAttractiveness,2022.2.5,144.0036173447666,
treatment,0% Never,100% Always,images\ LCHEEK_CFD_LM_201_057_N.png,0,0,0,0,0,66,66,32,,,,,,,,,,,,2023-04-07_19h48.09.913,FaceAttractiveness,2022.2.5,144.0036173447666,
treatment,0% Never,100% Always,images\ LCHEEK_035_M_F_N_A.png,0,0,0,0,0,67,67,20,,,,,,,,,,,,2023-04-07_19h48.09.913,FaceAttractiveness,2022.2.5,144.0036173447666,
treatment,0% Never,100% Always,images\FOREHEAD_CFD_WF_200_099_N.png,0,0,0,0,0,68,68,16,,,,,,,,,,,,2023-04-07_19h48.09.913,FaceAttractiveness,2022.2.5,144.0036173447666,
treatment,0% Never,100% Always,images\ LIP_CFD_WM_212_097_N.png,0,0,0,0,0,69,69,56,,,,,,,,,,,,2023-04-07_19h48.09.913,FaceAttractiveness,2022.2.5,144.0036173447666,
treatment,0% Never,100% Always,images\ LIP_CFD_LM_203_026_N.png,0,0,0,0,0,70,70,52,,,,,,,,,,,,2023-04-07_19h48.09.913,FaceAttractiveness,2022.2.5,144.0036173447666,
treatment,0% Never,100% Always,images\ LCHEEK_CFD_AF_231_357_N.png,0,0,0,0,0,71,71,23,,,,,,,,,,,,2023-04-07_19h48.09.913,FaceAttractiveness,2022.2.5,144.0036173447666,
treatment,0% Never,100% Always,images\ RCHEEK_CFD_AF_231_357_N.png,0,0,0,0,0,72,72,80,,,,,,,,,,,,2023-04-07_19h48.09.913,FaceAttractiveness,2022.2.5,144.0036173447666,
treatment,0% Never,100% Always,images\FOREHEAD_CFD_WF_002_004_N.png,0,0,0,0,0,73,73,15,,,,,,,,,,,,2023-04-07_19h48.09.913,FaceAttractiveness,2022.2.5,144.0036173447666,
treatment,0% Never,100% Always,images\ LIP_CFD_BF_224_002_N.png,0,0,0,0,0,74,74,47,,,,,,,,,,,,2023-04-07_19h48.09.913,FaceAttractiveness,2022.2.5,144.0036173447666,
treatment,0% Never,100% Always,images\ LCHEEK_CFD_BF_214_308_N.png,0,0,0,0,0,75,75,27,,,,,,,,,,,,2023-04-07_19h48.09.913,FaceAttractiveness,2022.2.5,144.0036173447666,
treatment,0% Never,100% Always,images\ LIP_087_M_M_N_A.png,0,0,0,0,0,76,76,40,,,,,,,,,,,,2023-04-07_19h48.09.913,FaceAttractiveness,2022.2.5,144.0036173447666,
treatment,0% Never,100% Always,images\ NASALTIP_CFD_AF_231_357_N.png,0,0,0,0,0,77,77,61,,,,,,,,,,,,2023-04-07_19h48.09.913,FaceAttractiveness,2022.2.5,144.0036173447666,
treatment,0% Never,100% Always,"images\ RCHEEK_CFD_WF_002_004_N.png
",0,0,0,0,0,78,78,91,,,,,,,,,,,,2023-04-07_19h48.09.913,FaceAttractiveness,2022.2.5,144.0036173447666,
treatment,0% Never,100% Always,images\ RCHEEK_CFD_BM_213_134_N.png,0,0,0,0,0,79,79,86,,,,,,,,,,,,2023-04-07_19h48.09.913,FaceAttractiveness,2022.2.5,144.0036173447666,
treatment,0% Never,100% Always,images\ LCHEEK_CFD_BF_224_002_N.png,0,0,0,0,0,80,80,28,,,,,,,,,,,,2023-04-07_19h48.09.913,FaceAttractiveness,2022.2.5,144.0036173447666,
treatment,0% Never,100% Always,images\ RCHEEK_CFD_AF_237_223_N.png,0,0,0,0,0,81,81,81,,,,,,,,,,,,2023-04-07_19h48.09.913,FaceAttractiveness,2022.2.5,144.0036173447666,
treatment,0% Never,100% Always,images\ LCHEEK_CFD_AF_245_143_N.png,0,0,0,0,0,82,82,25,,,,,,,,,,,,2023-04-07_19h48.09.913,FaceAttractiveness,2022.2.5,144.0036173447666,
treatment,0% Never,100% Always,images\FOREHEAD_CFD_LM_201_057_N.png,0,0,0,0,0,83,83,13,,,,,,,,,,,,2023-04-07_19h48.09.913,FaceAttractiveness,2022.2.5,144.0036173447666,
treatment,0% Never,100% Always,"images\ LIP_136_M_M_N_A.png
",0,0,0,0,0,84,84,41,,,,,,,,,,,,2023-04-07_19h48.09.913,FaceAttractiveness,2022.2.5,144.0036173447666,
treatment,0% Never,100% Always,images\ NASALTIP_006_M_F_N_A.png,0,0,0,0,0,85,85,57,,,,,,,,,,,,2023-04-07_19h48.09.913,FaceAttractiveness,2022.2.5,144.0036173447666,
treatment,0% Never,100% Always,images\ LCHEEK_CFD_LF_224_176_N.png,0,0,0,0,0,86,86,31,,,,,,,,,,,,2023-04-07_19h48.09.913,FaceAttractiveness,2022.2.5,144.0036173447666,
treatment,0% Never,100% Always,"images\ NASALTIP_CFD_BM_234_172_N.png
",0,0,0,0,0,87,87,68,,,,,,,,,,,,2023-04-07_19h48.09.913,FaceAttractiveness,2022.2.5,144.0036173447666,
treatment,0% Never,100% Always,images\ NASALTIP_CFD_LF_224_176_N.png,0,0,0,0,0,88,88,69,,,,,,,,,,,,2023-04-07_19h48.09.913,FaceAttractiveness,2022.2.5,144.0036173447666,
treatment,0% Never,100% Always,"images\ NASALTIP_136_M_M_N_A.png
",0,0,0,0,0,89,89,60,,,,,,,,,,,,2023-04-07_19h48.09.913,FaceAttractiveness,2022.2.5,144.0036173447666,
treatment,0% Never,100% Always,images\ RCHEEK_087_M_M_N_A.png,0,0,0,0,0,90,90,78,,,,,,,,,,,,2023-04-07_19h48.09.913,FaceAttractiveness,2022.2.5,144.0036173447666,
treatment,0% Never,100% Always,images\ LCHEEK_CFD_WM_212_097_N.png,0,0,0,0,0,91,91,37,,,,,,,,,,,,2023-04-07_19h48.09.913,FaceAttractiveness,2022.2.5,144.0036173447666,
treatment,0% Never,100% Always,images\FOREHEAD_CFD_AF_231_357_N.png,0,0,0,0,0,92,92,4,,,,,,,,,,,,2023-04-07_19h48.09.913,FaceAttractiveness,2022.2.5,144.0036173447666,
treatment,0% Never,100% Always,images\ NASALTIP_CFD_BF_214_308_N.png,0,0,0,0,0,93,93,65,,,,,,,,,,,,2023-04-07_19h48.09.913,FaceAttractiveness,2022.2.5,144.0036173447666,
treatment,0% Never,100% Always,images\ LIP_006_M_F_N_A.png,0,0,0,0,0,94,94,38,,,,,,,,,,,,2023-04-07_19h48.09.913,FaceAttractiveness,2022.2.5,144.0036173447666,
treatment,0% Never,100% Always,images\ NASALTIP_CFD_AF_245_143_N.png,0,0,0,0,1,0,95,63,,,,,,,,,,,,2023-04-07_19h48.09.913,FaceAttractiveness,2022.2.5,144.0036173447666,
treatment,0% Never,100% Always,images\ LCHEEK_087_M_M_N_A.png,0,0,0,0,1,1,96,21,,,,,,,,,,,,2023-04-07_19h48.09.913,FaceAttractiveness,2022.2.5,144.0036173447666,
treatment,0% Never,100% Always,images\ RCHEEK_035_M_F_N_A.png,0,0,0,0,1,2,97,77,,,,,,,,,,,,2023-04-07_19h48.09.913,FaceAttractiveness,2022.2.5,144.0036173447666,
treatment,0% Never,100% Always,images\FOREHEAD_006_M_F_N_A.png,0,0,0,0,1,3,98,0,,,,,,,,,,,,2023-04-07_19h48.09.913,FaceAttractiveness,2022.2.5,144.0036173447666,
treatment,0% Never,100% Always,images\ LCHEEK_CFD_AF_231_357_N.png,0,0,0,0,1,4,99,23,,,,,,,,,,,,2023-04-07_19h48.09.913,FaceAttractiveness,2022.2.5,144.0036173447666,
treatment,0% Never,100% Always,images\FOREHEAD_CFD_AF_245_143_N.png,0,0,0,0,1,5,100,6,,,,,,,,,,,,2023-04-07_19h48.09.913,FaceAttractiveness,2022.2.5,144.0036173447666,
treatment,0% Never,100% Always,images\ LIP_CFD_BM_213_134_N.png,0,0,0,0,1,6,101,48,,,,,,,,,,,,2023-04-07_19h48.09.913,FaceAttractiveness,2022.2.5,144.0036173447666,
treatment,0% Never,100% Always,images\ NASALTIP_CFD_LF_224_176_N.png,0,0,0,0,1,7,102,69,,,,,,,,,,,,2023-04-07_19h48.09.913,FaceAttractiveness,2022.2.5,144.0036173447666,
treatment,0% Never,100% Always,images\ RCHEEK_CFD_WF_250_167_N.png,0,0,0,0,1,8,103,93,,,,,,,,,,,,2023-04-07_19h48.09.913,FaceAttractiveness,2022.2.5,144.0036173447666,
treatment,0% Never,100% Always,images\ LIP_035_M_F_N_A.png,0,0,0,0,1,9,104,39,,,,,,,,,,,,2023-04-07_19h48.09.913,FaceAttractiveness,2022.2.5,144.0036173447666,
treatment,0% Never,100% Always,images\ LCHEEK_CFD_BF_214_308_N.png,0,0,0,0,1,10,105,27,,,,,,,,,,,,2023-04-07_19h48.09.913,FaceAttractiveness,2022.2.5,144.0036173447666,
treatment,0% Never,100% Always,images\ LIP_CFD_WF_250_167_N.png,0,0,0,0,1,11,106,55,,,,,,,,,,,,2023-04-07_19h48.09.913,FaceAttractiveness,2022.2.5,144.0036173447666,
treatment,0% Never,100% Always,images\ LCHEEK_CFD_LF_224_176_N.png,0,0,0,0,1,12,107,31,,,,,,,,,,,,2023-04-07_19h48.09.913,FaceAttractiveness,2022.2.5,144.0036173447666,
treatment,0% Never,100% Always,images\ RCHEEK_006_M_F_N_A.png,0,0,0,0,1,13,108,76,,,,,,,,,,,,2023-04-07_19h48.09.913,FaceAttractiveness,2022.2.5,144.0036173447666,
treatment,0% Never,100% Always,images\ NASALTIP_CFD_BF_224_002_N.png,0,0,0,0,1,14,109,66,,,,,,,,,,,,2023-04-07_19h48.09.913,FaceAttractiveness,2022.2.5,144.0036173447666,
treatment,0% Never,100% Always,images\ RCHEEK_CFD_BM_213_134_N.png,0,0,0,0,1,15,110,86,,,,,,,,,,,,2023-04-07_19h48.09.913,FaceAttractiveness,2022.2.5,144.0036173447666,
treatment,0% Never,100% Always,images\FOREHEAD_CFD_WF_002_004_N.png,0,0,0,0,1,16,111,15,,,,,,,,,,,,2023-04-07_19h48.09.913,FaceAttractiveness,2022.2.5,144.0036173447666,
treatment,0% Never,100% Always,"images\ NASALTIP_136_M_M_N_A.png
",0,0,0,0,1,17,112,60,,,,,,,,,,,,2023-04-07_19h48.09.913,FaceAttractiveness,2022.2.5,144.0036173447666,
treatment,0% Never,100% Always,images\ LCHEEK_CFD_LM_203_026_N.png,0,0,0,0,1,18,113,33,,,,,,,,,,,,2023-04-07_19h48.09.913,FaceAttractiveness,2022.2.5,144.0036173447666,
treatment,0% Never,100% Always,images\ NASALTIP_CFD_AF_231_357_N.png,0,0,0,0,1,19,114,61,,,,,,,,,,,,2023-04-07_19h48.09.913,FaceAttractiveness,2022.2.5,144.0036173447666,
treatment,0% Never,100% Always,images\ LCHEEK_CFD_BM_213_134_N.png,0,0,0,0,1,20,115,29,,,,,,,,,,,,2023-04-07_19h48.09.913,FaceAttractiveness,2022.2.5,144.0036173447666,
treatment,0% Never,100% Always,images\ LCHEEK_CFD_AF_237_223_N.png,0,0,0,0,1,21,116,24,,,,,,,,,,,,2023-04-07_19h48.09.913,FaceAttractiveness,2022.2.5,144.0036173447666,
treatment,0% Never,100% Always,images\FOREHEAD_CFD_BM_234_172_N.png,0,0,0,0,1,22,117,11,,,,,,,,,,,,2023-04-07_19h48.09.913,FaceAttractiveness,2022.2.5,144.0036173447666,
treatment,0% Never,100% Always,images\ LCHEEK_CFD_LM_201_057_N.png,0,0,0,0,1,23,118,32,,,,,,,,,,,,2023-04-07_19h48.09.913,FaceAttractiveness,2022.2.5,144.0036173447666,
treatment,0% Never,100% Always,"images\ LIP_136_M_M_N_A.png
",0,0,0,0,1,24,119,41,,,,,,,,,,,,2023-04-07_19h48.09.913,FaceAttractiveness,2022.2.5,144.0036173447666,
treatment,0% Never,100% Always,images\FOREHEAD_CFD_AM_233_236_N.png,0,0,0,0,1,25,120,7,,,,,,,,,,,,2023-04-07_19h48.09.913,FaceAttractiveness,2022.2.5,144.0036173447666,
treatment,0% Never,100% Always,images\FOREHEAD_CFD_BM_213_134_N.png,0,0,0,0,1,26,121,10,,,,,,,,,,,,2023-04-07_19h48.09.913,FaceAttractiveness,2022.2.5,144.0036173447666,
treatment,0% Never,100% Always,"images\ LIP_CFD_BM_234_172_N.png
",0,0,0,0,1,27,122,49,,,,,,,,,,,,2023-04-07_19h48.09.913,FaceAttractiveness,2022.2.5,144.0036173447666,
treatment,0% Never,100% Always,images\FOREHEAD_CFD_WF_250_167_N.png,0,0,0,0,1,28,123,17,,,,,,,,,,,,2023-04-07_19h48.09.913,FaceAttractiveness,2022.2.5,144.0036173447666,
treatment,0% Never,100% Always,images\ RCHEEK_CFD_AF_245_143_N.png,0,0,0,0,1,29,124,82,,,,,,,,,,,,2023-04-07_19h48.09.913,FaceAttractiveness,2022.2.5,144.0036173447666,
treatment,0% Never,100% Always,images\ RCHEEK_CFD_BF_224_002_N.png,0,0,0,0,1,30,125,85,,,,,,,,,,,,2023-04-07_19h48.09.913,FaceAttractiveness,2022.2.5,144.0036173447666,
treatment,0% Never,100% Always,images\ RCHEEK_CFD_AF_231_357_N.png,0,0,0,0,1,31,126,80,,,,,,,,,,,,2023-04-07_19h48.09.913,FaceAttractiveness,2022.2.5,144.0036173447666,
