Task,LeftLabel,RightLabel,faceImages,RatingBlockOrder.thisRepN,RatingBlockOrder.thisTrialN,RatingBlockOrder.thisN,RatingBlockOrder.thisIndex,originalFaceTrials.thisRepN,originalFaceTrials.thisTrialN,originalFaceTrials.thisN,originalFaceTrials.thisIndex,face_image_q.started,slider_trustworthy.started,text_trustworthy.started,slider_aggressive.started,text_aggressive.started,Confirm.started,mouse_7.started,Name,Gender,Age,Ethnicity,date,expName,psychopyVersion,frameRate,
treatment,0% Never,100% Always,"images\ RCHEEK_CFD_WF_002_004_N.png
",0,0,0,0,14,84,1414,91,,,,,,,,,,,,2023-04-07_19h46.16.377,FaceAttractiveness,2022.2.5,145.23400099087033,
treatment,0% Never,100% Always,images\ LCHEEK_CFD_WM_212_097_N.png,0,0,0,0,14,85,1415,37,,,,,,,,,,,,2023-04-07_19h46.16.377,FaceAttractiveness,2022.2.5,145.23400099087033,
treatment,0% Never,100% Always,images\FOREHEAD_CFD_BF_214_308_N.png,0,0,0,0,14,86,1416,8,,,,,,,,,,,,2023-04-07_19h46.16.377,FaceAttractiveness,2022.2.5,145.23400099087033,
treatment,0% Never,100% Always,images\ LIP_CFD_AF_245_143_N.png,0,0,0,0,14,87,1417,44,,,,,,,,,,,,2023-04-07_19h46.16.377,FaceAttractiveness,2022.2.5,145.23400099087033,
treatment,0% Never,100% Always,"images\ RCHEEK_CFD_AM_233_236_N.png
",0,0,0,0,14,88,1418,83,,,,,,,,,,,,2023-04-07_19h46.16.377,FaceAttractiveness,2022.2.5,145.23400099087033,
treatment,0% Never,100% Always,images\ LIP_CFD_AF_231_357_N.png,0,0,0,0,14,89,1419,42,,,,,,,,,,,,2023-04-07_19h46.16.377,FaceAttractiveness,2022.2.5,145.23400099087033,
treatment,0% Never,100% Always,images\FOREHEAD_CFD_WF_200_099_N.png,0,0,0,0,14,90,1420,16,,,,,,,,,,,,2023-04-07_19h46.16.377,FaceAttractiveness,2022.2.5,145.23400099087033,
treatment,0% Never,100% Always,images\FOREHEAD_CFD_AM_233_236_N.png,0,0,0,0,14,91,1421,7,,,,,,,,,,,,2023-04-07_19h46.16.377,FaceAttractiveness,2022.2.5,145.23400099087033,
treatment,0% Never,100% Always,images\ RCHEEK_CFD_AF_245_143_N.png,0,0,0,0,14,92,1422,82,,,,,,,,,,,,2023-04-07_19h46.16.377,FaceAttractiveness,2022.2.5,145.23400099087033,
treatment,0% Never,100% Always,"images\ LIP_136_M_M_N_A.png
",0,0,0,0,14,93,1423,41,,,,,,,,,,,,2023-04-07_19h46.16.377,FaceAttractiveness,2022.2.5,145.23400099087033,
treatment,0% Never,100% Always,images\ LCHEEK_CFD_AF_237_223_N.png,0,0,0,0,14,94,1424,24,,,,,,,,,,,,2023-04-07_19h46.16.377,FaceAttractiveness,2022.2.5,145.23400099087033,
treatment,0% Never,100% Always,images\ LIP_CFD_WF_200_099_N.png,0,0,0,0,15,0,1425,54,,,,,,,,,,,,2023-04-07_19h46.16.377,FaceAttractiveness,2022.2.5,145.23400099087033,
treatment,0% Never,100% Always,images\FOREHEAD_CFD_AF_237_223_N.png,0,0,0,0,15,1,1426,5,,,,,,,,,,,,2023-04-07_19h46.16.377,FaceAttractiveness,2022.2.5,145.23400099087033,
treatment,0% Never,100% Always,images\ LCHEEK_CFD_AF_245_143_N.png,0,0,0,0,15,2,1427,25,,,,,,,,,,,,2023-04-07_19h46.16.377,FaceAttractiveness,2022.2.5,145.23400099087033,
treatment,0% Never,100% Always,images\ LIP_CFD_BM_213_134_N.png,0,0,0,0,15,3,1428,48,,,,,,,,,,,,2023-04-07_19h46.16.377,FaceAttractiveness,2022.2.5,145.23400099087033,
treatment,0% Never,100% Always,images\ NASALTIP_CFD_WF_250_167_N.png,0,0,0,0,15,4,1429,74,,,,,,,,,,,,2023-04-07_19h46.16.377,FaceAttractiveness,2022.2.5,145.23400099087033,
treatment,0% Never,100% Always,"images\ LIP_CFD_WF_002_004_N.png
",0,0,0,0,15,5,1430,53,,,,,,,,,,,,2023-04-07_19h46.16.377,FaceAttractiveness,2022.2.5,145.23400099087033,
treatment,0% Never,100% Always,images\ LCHEEK_CFD_WF_200_099_N.png,0,0,0,0,15,6,1431,35,,,,,,,,,,,,2023-04-07_19h46.16.377,FaceAttractiveness,2022.2.5,145.23400099087033,
treatment,0% Never,100% Always,images\ LCHEEK_CFD_BM_213_134_N.png,0,0,0,0,15,7,1432,29,,,,,,,,,,,,2023-04-07_19h46.16.377,FaceAttractiveness,2022.2.5,145.23400099087033,
treatment,0% Never,100% Always,images\ RCHEEK_CFD_AF_231_357_N.png,0,0,0,0,15,8,1433,80,,,,,,,,,,,,2023-04-07_19h46.16.377,FaceAttractiveness,2022.2.5,145.23400099087033,
treatment,0% Never,100% Always,images\ NASALTIP_CFD_AF_231_357_N.png,0,0,0,0,15,9,1434,61,,,,,,,,,,,,2023-04-07_19h46.16.377,FaceAttractiveness,2022.2.5,145.23400099087033,
treatment,0% Never,100% Always,images\ NASALTIP_CFD_AF_245_143_N.png,0,0,0,0,15,10,1435,63,,,,,,,,,,,,2023-04-07_19h46.16.377,FaceAttractiveness,2022.2.5,145.23400099087033,
treatment,0% Never,100% Always,images\ RCHEEK_CFD_AF_237_223_N.png,0,0,0,0,15,11,1436,81,,,,,,,,,,,,2023-04-07_19h46.16.377,FaceAttractiveness,2022.2.5,145.23400099087033,
treatment,0% Never,100% Always,images\ RCHEEK_CFD_WF_250_167_N.png,0,0,0,0,15,12,1437,93,,,,,,,,,,,,2023-04-07_19h46.16.377,FaceAttractiveness,2022.2.5,145.23400099087033,
treatment,0% Never,100% Always,images\ RCHEEK_087_M_M_N_A.png,0,0,0,0,15,13,1438,78,,,,,,,,,,,,2023-04-07_19h46.16.377,FaceAttractiveness,2022.2.5,145.23400099087033,
treatment,0% Never,100% Always,images\ RCHEEK_CFD_WF_200_099_N.png,0,0,0,0,15,14,1439,92,,,,,,,,,,,,2023-04-07_19h46.16.377,FaceAttractiveness,2022.2.5,145.23400099087033,
treatment,0% Never,100% Always,images\FOREHEAD_CFD_AF_245_143_N.png,0,0,0,0,15,15,1440,6,,,,,,,,,,,,2023-04-07_19h46.16.377,FaceAttractiveness,2022.2.5,145.23400099087033,
treatment,0% Never,100% Always,images\ LIP_CFD_WM_212_097_N.png,0,0,0,0,15,16,1441,56,,,,,,,,,,,,2023-04-07_19h46.16.377,FaceAttractiveness,2022.2.5,145.23400099087033,
treatment,0% Never,100% Always,"images\ RCHEEK_CFD_WF_002_004_N.png
",0,0,0,0,15,17,1442,91,,,,,,,,,,,,2023-04-07_19h46.16.377,FaceAttractiveness,2022.2.5,145.23400099087033,
treatment,0% Never,100% Always,images\FOREHEAD_087_M_M_N_A.png,0,0,0,0,15,18,1443,2,,,,,,,,,,,,2023-04-07_19h46.16.377,FaceAttractiveness,2022.2.5,145.23400099087033,
treatment,0% Never,100% Always,"images\ LIP_CFD_BM_234_172_N.png
",0,0,0,0,15,19,1444,49,,,,,,,,,,,,2023-04-07_19h46.16.377,FaceAttractiveness,2022.2.5,145.23400099087033,
treatment,0% Never,100% Always,images\ LCHEEK_006_M_F_N_A.png,0,0,0,0,15,20,1445,19,,,,,,,,,,,,2023-04-07_19h46.16.377,FaceAttractiveness,2022.2.5,145.23400099087033,
treatment,0% Never,100% Always,images\ RCHEEK_CFD_WM_212_097_N.png,0,0,0,0,15,21,1446,94,,,,,,,,,,,,2023-04-07_19h46.16.377,FaceAttractiveness,2022.2.5,145.23400099087033,
treatment,0% Never,100% Always,images\ LIP_CFD_LF_224_176_N.png,0,0,0,0,15,22,1447,50,,,,,,,,,,,,2023-04-07_19h46.16.377,FaceAttractiveness,2022.2.5,145.23400099087033,
treatment,0% Never,100% Always,images\ LCHEEK_CFD_BF_224_002_N.png,0,0,0,0,15,23,1448,28,,,,,,,,,,,,2023-04-07_19h46.16.377,FaceAttractiveness,2022.2.5,145.23400099087033,
treatment,0% Never,100% Always,images\FOREHEAD_035_M_F_N_A.png,0,0,0,0,15,24,1449,1,,,,,,,,,,,,2023-04-07_19h46.16.377,FaceAttractiveness,2022.2.5,145.23400099087033,
treatment,0% Never,100% Always,images\ NASALTIP_CFD_WM_212_097_N.png,0,0,0,0,15,25,1450,75,,,,,,,,,,,,2023-04-07_19h46.16.377,FaceAttractiveness,2022.2.5,145.23400099087033,
treatment,0% Never,100% Always,images\ LCHEEK_CFD_BF_214_308_N.png,0,0,0,0,15,26,1451,27,,,,,,,,,,,,2023-04-07_19h46.16.377,FaceAttractiveness,2022.2.5,145.23400099087033,
treatment,0% Never,100% Always,images\FOREHEAD_CFD_BF_224_002_N.png,0,0,0,0,15,27,1452,9,,,,,,,,,,,,2023-04-07_19h46.16.377,FaceAttractiveness,2022.2.5,145.23400099087033,
treatment,0% Never,100% Always,images\ LIP_006_M_F_N_A.png,0,0,0,0,15,28,1453,38,,,,,,,,,,,,2023-04-07_19h46.16.377,FaceAttractiveness,2022.2.5,145.23400099087033,
treatment,0% Never,100% Always,"images\ LCHEEK_136_M_M_N_A.png
",0,0,0,0,15,29,1454,22,,,,,,,,,,,,2023-04-07_19h46.16.377,FaceAttractiveness,2022.2.5,145.23400099087033,
treatment,0% Never,100% Always,images\ LCHEEK_035_M_F_N_A.png,0,0,0,0,15,30,1455,20,,,,,,,,,,,,2023-04-07_19h46.16.377,FaceAttractiveness,2022.2.5,145.23400099087033,
treatment,0% Never,100% Always,"images\ NASALTIP_136_M_M_N_A.png
",0,0,0,0,15,31,1456,60,,,,,,,,,,,,2023-04-07_19h46.16.377,FaceAttractiveness,2022.2.5,145.23400099087033,
treatment,0% Never,100% Always,"images\ LCHEEK_CFD_WF_002_004_N.png
",0,0,0,0,15,32,1457,34,,,,,,,,,,,,2023-04-07_19h46.16.377,FaceAttractiveness,2022.2.5,145.23400099087033,
treatment,0% Never,100% Always,images\FOREHEAD_136_M_M_N_A.png,0,0,0,0,15,33,1458,3,,,,,,,,,,,,2023-04-07_19h46.16.377,FaceAttractiveness,2022.2.5,145.23400099087033,
treatment,0% Never,100% Always,images\ RCHEEK_CFD_LF_224_176_N.png,0,0,0,0,15,34,1459,88,,,,,,,,,,,,2023-04-07_19h46.16.377,FaceAttractiveness,2022.2.5,145.23400099087033,
treatment,0% Never,100% Always,images\ LIP_CFD_WF_250_167_N.png,0,0,0,0,15,35,1460,55,,,,,,,,,,,,2023-04-07_19h46.16.377,FaceAttractiveness,2022.2.5,145.23400099087033,
treatment,0% Never,100% Always,images\FOREHEAD_CFD_LM_201_057_N.png,0,0,0,0,15,36,1461,13,,,,,,,,,,,,2023-04-07_19h46.16.377,FaceAttractiveness,2022.2.5,145.23400099087033,
treatment,0% Never,100% Always,images\FOREHEAD_CFD_WF_250_167_N.png,0,0,0,0,15,37,1462,17,,,,,,,,,,,,2023-04-07_19h46.16.377,FaceAttractiveness,2022.2.5,145.23400099087033,
treatment,0% Never,100% Always,images\ NASALTIP_006_M_F_N_A.png,0,0,0,0,15,38,1463,57,,,,,,,,,,,,2023-04-07_19h46.16.377,FaceAttractiveness,2022.2.5,145.23400099087033,
treatment,0% Never,100% Always,images\ NASALTIP_CFD_WF_200_099_N.png,0,0,0,0,15,39,1464,73,,,,,,,,,,,,2023-04-07_19h46.16.377,FaceAttractiveness,2022.2.5,145.23400099087033,
treatment,0% Never,100% Always,images\FOREHEAD_CFD_WM_212_097_N.png,0,0,0,0,15,40,1465,18,,,,,,,,,,,,2023-04-07_19h46.16.377,FaceAttractiveness,2022.2.5,145.23400099087033,
treatment,0% Never,100% Always,images\ LCHEEK_CFD_LM_203_026_N.png,0,0,0,0,15,41,1466,33,,,,,,,,,,,,2023-04-07_19h46.16.377,FaceAttractiveness,2022.2.5,145.23400099087033,
treatment,0% Never,100% Always,images\ LIP_CFD_BF_224_002_N.png,0,0,0,0,15,42,1467,47,,,,,,,,,,,,2023-04-07_19h46.16.377,FaceAttractiveness,2022.2.5,145.23400099087033,
treatment,0% Never,100% Always,images\FOREHEAD_CFD_BM_234_172_N.png,0,0,0,0,15,43,1468,11,,,,,,,,,,,,2023-04-07_19h46.16.377,FaceAttractiveness,2022.2.5,145.23400099087033,
treatment,0% Never,100% Always,images\ NASALTIP_087_M_M_N_A.png,0,0,0,0,15,44,1469,59,,,,,,,,,,,,2023-04-07_19h46.16.377,FaceAttractiveness,2022.2.5,145.23400099087033,
treatment,0% Never,100% Always,images\ NASALTIP_CFD_LM_203_026_N.png,0,0,0,0,15,45,1470,71,,,,,,,,,,,,2023-04-07_19h46.16.377,FaceAttractiveness,2022.2.5,145.23400099087033,
treatment,0% Never,100% Always,images\ NASALTIP_CFD_LM_201_057_N.png,0,0,0,0,15,46,1471,70,,,,,,,,,,,,2023-04-07_19h46.16.377,FaceAttractiveness,2022.2.5,145.23400099087033,
treatment,0% Never,100% Always,images\ RCHEEK_CFD_AF_245_143_N.png,0,0,0,0,15,47,1472,82,,,,,,,,,,,,2023-04-07_19h46.16.377,FaceAttractiveness,2022.2.5,145.23400099087033,
treatment,0% Never,100% Always,images\ RCHEEK_CFD_LM_201_057_N.png,0,0,0,0,15,48,1473,89,,,,,,,,,,,,2023-04-07_19h46.16.377,FaceAttractiveness,2022.2.5,145.23400099087033,
treatment,0% Never,100% Always,images\ LCHEEK_CFD_AF_237_223_N.png,0,0,0,0,15,49,1474,24,,,,,,,,,,,,2023-04-07_19h46.16.377,FaceAttractiveness,2022.2.5,145.23400099087033,
treatment,0% Never,100% Always,images\ NASALTIP_035_M_F_N_A.png,0,0,0,0,15,50,1475,58,,,,,,,,,,,,2023-04-07_19h46.16.377,FaceAttractiveness,2022.2.5,145.23400099087033,
treatment,0% Never,100% Always,images\ LCHEEK_CFD_AF_231_357_N.png,0,0,0,0,15,51,1476,23,,,,,,,,,,,,2023-04-07_19h46.16.377,FaceAttractiveness,2022.2.5,145.23400099087033,
treatment,0% Never,100% Always,images\ NASALTIP_CFD_BF_214_308_N.png,0,0,0,0,15,52,1477,65,,,,,,,,,,,,2023-04-07_19h46.16.377,FaceAttractiveness,2022.2.5,145.23400099087033,
treatment,0% Never,100% Always,images\ LCHEEK_CFD_LF_224_176_N.png,0,0,0,0,15,53,1478,31,,,,,,,,,,,,2023-04-07_19h46.16.377,FaceAttractiveness,2022.2.5,145.23400099087033,
treatment,0% Never,100% Always,images\FOREHEAD_CFD_WF_200_099_N.png,0,0,0,0,15,54,1479,16,,,,,,,,,,,,2023-04-07_19h46.16.377,FaceAttractiveness,2022.2.5,145.23400099087033,
treatment,0% Never,100% Always,"images\ LIP_136_M_M_N_A.png
",0,0,0,0,15,55,1480,41,,,,,,,,,,,,2023-04-07_19h46.16.377,FaceAttractiveness,2022.2.5,145.23400099087033,
treatment,0% Never,100% Always,images\ LIP_CFD_AF_231_357_N.png,0,0,0,0,15,56,1481,42,,,,,,,,,,,,2023-04-07_19h46.16.377,FaceAttractiveness,2022.2.5,145.23400099087033,
treatment,0% Never,100% Always,images\ LIP_CFD_AF_237_223_N.png,0,0,0,0,15,57,1482,43,,,,,,,,,,,,2023-04-07_19h46.16.377,FaceAttractiveness,2022.2.5,145.23400099087033,
treatment,0% Never,100% Always,images\ NASALTIP_CFD_BM_213_134_N.png,0,0,0,0,15,58,1483,67,,,,,,,,,,,,2023-04-07_19h46.16.377,FaceAttractiveness,2022.2.5,145.23400099087033,
treatment,0% Never,100% Always,images\ LIP_CFD_BF_214_308_N.png,0,0,0,0,15,59,1484,46,,,,,,,,,,,,2023-04-07_19h46.16.377,FaceAttractiveness,2022.2.5,145.23400099087033,
treatment,0% Never,100% Always,images\FOREHEAD_CFD_BM_213_134_N.png,0,0,0,0,15,60,1485,10,,,,,,,,,,,,2023-04-07_19h46.16.377,FaceAttractiveness,2022.2.5,145.23400099087033,
treatment,0% Never,100% Always,images\ LCHEEK_CFD_WM_212_097_N.png,0,0,0,0,15,61,1486,37,,,,,,,,,,,,2023-04-07_19h46.16.377,FaceAttractiveness,2022.2.5,145.23400099087033,
treatment,0% Never,100% Always,images\ RCHEEK_006_M_F_N_A.png,0,0,0,0,15,62,1487,76,,,,,,,,,,,,2023-04-07_19h46.16.377,FaceAttractiveness,2022.2.5,145.23400099087033,
treatment,0% Never,100% Always,"images\ NASALTIP_CFD_WF_002_004_N.png
",0,0,0,0,15,63,1488,72,,,,,,,,,,,,2023-04-07_19h46.16.377,FaceAttractiveness,2022.2.5,145.23400099087033,
treatment,0% Never,100% Always,"images\ RCHEEK_CFD_BM_234_172_N.png
",0,0,0,0,15,64,1489,87,,,,,,,,,,,,2023-04-07_19h46.16.377,FaceAttractiveness,2022.2.5,145.23400099087033,
treatment,0% Never,100% Always,images\ LIP_CFD_LM_203_026_N.png,0,0,0,0,15,65,1490,52,,,,,,,,,,,,2023-04-07_19h46.16.377,FaceAttractiveness,2022.2.5,145.23400099087033,
treatment,0% Never,100% Always,images\ NASALTIP_CFD_AF_237_223_N.png,0,0,0,0,15,66,1491,62,,,,,,,,,,,,2023-04-07_19h46.16.377,FaceAttractiveness,2022.2.5,145.23400099087033,
treatment,0% Never,100% Always,images\ RCHEEK_035_M_F_N_A.png,0,0,0,0,15,67,1492,77,,,,,,,,,,,,2023-04-07_19h46.16.377,FaceAttractiveness,2022.2.5,145.23400099087033,
treatment,0% Never,100% Always,images\FOREHEAD_CFD_AM_233_236_N.png,0,0,0,0,15,68,1493,7,,,,,,,,,,,,2023-04-07_19h46.16.377,FaceAttractiveness,2022.2.5,145.23400099087033,
treatment,0% Never,100% Always,images\FOREHEAD_CFD_BF_214_308_N.png,0,0,0,0,15,69,1494,8,,,,,,,,,,,,2023-04-07_19h46.16.377,FaceAttractiveness,2022.2.5,145.23400099087033,
treatment,0% Never,100% Always,images\ NASALTIP_CFD_BF_224_002_N.png,0,0,0,0,15,70,1495,66,,,,,,,,,,,,2023-04-07_19h46.16.377,FaceAttractiveness,2022.2.5,145.23400099087033,
treatment,0% Never,100% Always,"images\ LIP_CFD_AM_233_236_N.png
",0,0,0,0,15,71,1496,45,,,,,,,,,,,,2023-04-07_19h46.16.377,FaceAttractiveness,2022.2.5,145.23400099087033,
treatment,0% Never,100% Always,"images\ LCHEEK_CFD_AM_233_236_N.png
",0,0,0,0,15,72,1497,26,,,,,,,,,,,,2023-04-07_19h46.16.377,FaceAttractiveness,2022.2.5,145.23400099087033,
treatment,0% Never,100% Always,images\ RCHEEK_CFD_LM_203_026_N.png,0,0,0,0,15,73,1498,90,,,,,,,,,,,,2023-04-07_19h46.16.377,FaceAttractiveness,2022.2.5,145.23400099087033,
treatment,0% Never,100% Always,images\FOREHEAD_CFD_LF_224_176_N.png,0,0,0,0,15,74,1499,12,,,,,,,,,,,,2023-04-07_19h46.16.377,FaceAttractiveness,2022.2.5,145.23400099087033,
treatment,0% Never,100% Always,images\ LIP_087_M_M_N_A.png,0,0,0,0,15,75,1500,40,,,,,,,,,,,,2023-04-07_19h46.16.377,FaceAttractiveness,2022.2.5,145.23400099087033,
treatment,0% Never,100% Always,images\FOREHEAD_CFD_WF_002_004_N.png,0,0,0,0,15,76,1501,15,,,,,,,,,,,,2023-04-07_19h46.16.377,FaceAttractiveness,2022.2.5,145.23400099087033,
treatment,0% Never,100% Always,images\FOREHEAD_CFD_AF_231_357_N.png,0,0,0,0,15,77,1502,4,,,,,,,,,,,,2023-04-07_19h46.16.377,FaceAttractiveness,2022.2.5,145.23400099087033,
treatment,0% Never,100% Always,images\ LCHEEK_CFD_LM_201_057_N.png,0,0,0,0,15,78,1503,32,,,,,,,,,,,,2023-04-07_19h46.16.377,FaceAttractiveness,2022.2.5,145.23400099087033,
treatment,0% Never,100% Always,images\ RCHEEK_CFD_BM_213_134_N.png,0,0,0,0,15,79,1504,86,,,,,,,,,,,,2023-04-07_19h46.16.377,FaceAttractiveness,2022.2.5,145.23400099087033,
treatment,0% Never,100% Always,"images\ LCHEEK_CFD_BM_234_172_N.png
",0,0,0,0,15,80,1505,30,,,,,,,,,,,,2023-04-07_19h46.16.377,FaceAttractiveness,2022.2.5,145.23400099087033,
treatment,0% Never,100% Always,images\FOREHEAD_006_M_F_N_A.png,0,0,0,0,15,81,1506,0,,,,,,,,,,,,2023-04-07_19h46.16.377,FaceAttractiveness,2022.2.5,145.23400099087033,
treatment,0% Never,100% Always,images\ RCHEEK_CFD_BF_214_308_N.png,0,0,0,0,15,82,1507,84,,,,,,,,,,,,2023-04-07_19h46.16.377,FaceAttractiveness,2022.2.5,145.23400099087033,
treatment,0% Never,100% Always,images\ LCHEEK_CFD_WF_250_167_N.png,0,0,0,0,15,83,1508,36,,,,,,,,,,,,2023-04-07_19h46.16.377,FaceAttractiveness,2022.2.5,145.23400099087033,
treatment,0% Never,100% Always,"images\ NASALTIP_CFD_AM_233_236_N.png
",0,0,0,0,15,84,1509,64,,,,,,,,,,,,2023-04-07_19h46.16.377,FaceAttractiveness,2022.2.5,145.23400099087033,
treatment,0% Never,100% Always,images\ NASALTIP_CFD_LF_224_176_N.png,0,0,0,0,15,85,1510,69,,,,,,,,,,,,2023-04-07_19h46.16.377,FaceAttractiveness,2022.2.5,145.23400099087033,
treatment,0% Never,100% Always,"images\ NASALTIP_CFD_BM_234_172_N.png
",0,0,0,0,15,86,1511,68,,,,,,,,,,,,2023-04-07_19h46.16.377,FaceAttractiveness,2022.2.5,145.23400099087033,
treatment,0% Never,100% Always,"images\ RCHEEK_CFD_AM_233_236_N.png
",0,0,0,0,15,87,1512,83,,,,,,,,,,,,2023-04-07_19h46.16.377,FaceAttractiveness,2022.2.5,145.23400099087033,
treatment,0% Never,100% Always,images\ RCHEEK_CFD_BF_224_002_N.png,0,0,0,0,15,88,1513,85,,,,,,,,,,,,2023-04-07_19h46.16.377,FaceAttractiveness,2022.2.5,145.23400099087033,
treatment,0% Never,100% Always,images\ LCHEEK_087_M_M_N_A.png,0,0,0,0,15,89,1514,21,,,,,,,,,,,,2023-04-07_19h46.16.377,FaceAttractiveness,2022.2.5,145.23400099087033,
treatment,0% Never,100% Always,images\ LIP_CFD_AF_245_143_N.png,0,0,0,0,15,90,1515,44,,,,,,,,,,,,2023-04-07_19h46.16.377,FaceAttractiveness,2022.2.5,145.23400099087033,
treatment,0% Never,100% Always,images\ LIP_035_M_F_N_A.png,0,0,0,0,15,91,1516,39,,,,,,,,,,,,2023-04-07_19h46.16.377,FaceAttractiveness,2022.2.5,145.23400099087033,
treatment,0% Never,100% Always,"images\ RCHEEK_136_M_M_N_A.png
",0,0,0,0,15,92,1517,79,,,,,,,,,,,,2023-04-07_19h46.16.377,FaceAttractiveness,2022.2.5,145.23400099087033,
treatment,0% Never,100% Always,images\ LIP_CFD_LM_201_057_N.png,0,0,0,0,15,93,1518,51,,,,,,,,,,,,2023-04-07_19h46.16.377,FaceAttractiveness,2022.2.5,145.23400099087033,
treatment,0% Never,100% Always,images\FOREHEAD_CFD_LM_203_026_N.png,0,0,0,0,15,94,1519,14,,,,,,,,,,,,2023-04-07_19h46.16.377,FaceAttractiveness,2022.2.5,145.23400099087033,
treatment,0% Never,100% Always,images\ NASALTIP_CFD_AF_245_143_N.png,0,0,0,0,16,0,1520,63,,,,,,,,,,,,2023-04-07_19h46.16.377,FaceAttractiveness,2022.2.5,145.23400099087033,
treatment,0% Never,100% Always,images\ NASALTIP_CFD_AF_237_223_N.png,0,0,0,0,16,1,1521,62,,,,,,,,,,,,2023-04-07_19h46.16.377,FaceAttractiveness,2022.2.5,145.23400099087033,
treatment,0% Never,100% Always,images\ RCHEEK_CFD_WM_212_097_N.png,0,0,0,0,16,2,1522,94,,,,,,,,,,,,2023-04-07_19h46.16.377,FaceAttractiveness,2022.2.5,145.23400099087033,
treatment,0% Never,100% Always,images\ LIP_CFD_AF_245_143_N.png,0,0,0,0,16,3,1523,44,,,,,,,,,,,,2023-04-07_19h46.16.377,FaceAttractiveness,2022.2.5,145.23400099087033,
treatment,0% Never,100% Always,"images\ NASALTIP_CFD_BM_234_172_N.png
",0,0,0,0,16,4,1524,68,,,,,,,,,,,,2023-04-07_19h46.16.377,FaceAttractiveness,2022.2.5,145.23400099087033,
treatment,0% Never,100% Always,images\ RCHEEK_CFD_BF_214_308_N.png,0,0,0,0,16,5,1525,84,,,,,,,,,,,,2023-04-07_19h46.16.377,FaceAttractiveness,2022.2.5,145.23400099087033,
treatment,0% Never,100% Always,images\ NASALTIP_CFD_WF_200_099_N.png,0,0,0,0,16,6,1526,73,,,,,,,,,,,,2023-04-07_19h46.16.377,FaceAttractiveness,2022.2.5,145.23400099087033,
treatment,0% Never,100% Always,images\ NASALTIP_087_M_M_N_A.png,0,0,0,0,16,7,1527,59,,,,,,,,,,,,2023-04-07_19h46.16.377,FaceAttractiveness,2022.2.5,145.23400099087033,
treatment,0% Never,100% Always,images\ RCHEEK_CFD_LF_224_176_N.png,0,0,0,0,16,8,1528,88,,,,,,,,,,,,2023-04-07_19h46.16.377,FaceAttractiveness,2022.2.5,145.23400099087033,
treatment,0% Never,100% Always,images\ LCHEEK_CFD_LM_201_057_N.png,0,0,0,0,16,9,1529,32,,,,,,,,,,,,2023-04-07_19h46.16.377,FaceAttractiveness,2022.2.5,145.23400099087033,
treatment,0% Never,100% Always,images\ LCHEEK_CFD_WF_200_099_N.png,0,0,0,0,16,10,1530,35,,,,,,,,,,,,2023-04-07_19h46.16.377,FaceAttractiveness,2022.2.5,145.23400099087033,
treatment,0% Never,100% Always,images\FOREHEAD_CFD_WF_002_004_N.png,0,0,0,0,16,11,1531,15,,,,,,,,,,,,2023-04-07_19h46.16.377,FaceAttractiveness,2022.2.5,145.23400099087033,
treatment,0% Never,100% Always,images\ NASALTIP_CFD_LM_201_057_N.png,0,0,0,0,16,12,1532,70,,,,,,,,,,,,2023-04-07_19h46.16.377,FaceAttractiveness,2022.2.5,145.23400099087033,
treatment,0% Never,100% Always,images\FOREHEAD_CFD_BF_224_002_N.png,0,0,0,0,16,13,1533,9,,,,,,,,,,,,2023-04-07_19h46.16.377,FaceAttractiveness,2022.2.5,145.23400099087033,
treatment,0% Never,100% Always,"images\ RCHEEK_CFD_WF_002_004_N.png
",0,0,0,0,16,14,1534,91,,,,,,,,,,,,2023-04-07_19h46.16.377,FaceAttractiveness,2022.2.5,145.23400099087033,
treatment,0% Never,100% Always,images\ RCHEEK_CFD_AF_245_143_N.png,0,0,0,0,16,15,1535,82,,,,,,,,,,,,2023-04-07_19h46.16.377,FaceAttractiveness,2022.2.5,145.23400099087033,
treatment,0% Never,100% Always,images\ RCHEEK_CFD_WF_250_167_N.png,0,0,0,0,16,16,1536,93,,,,,,,,,,,,2023-04-07_19h46.16.377,FaceAttractiveness,2022.2.5,145.23400099087033,
treatment,0% Never,100% Always,"images\ LIP_CFD_BM_234_172_N.png
",0,0,0,0,16,17,1537,49,,,,,,,,,,,,2023-04-07_19h46.16.377,FaceAttractiveness,2022.2.5,145.23400099087033,
treatment,0% Never,100% Always,images\ LCHEEK_CFD_AF_231_357_N.png,0,0,0,0,16,18,1538,23,,,,,,,,,,,,2023-04-07_19h46.16.377,FaceAttractiveness,2022.2.5,145.23400099087033,
treatment,0% Never,100% Always,images\ LIP_CFD_BF_224_002_N.png,0,0,0,0,16,19,1539,47,,,,,,,,,,,,2023-04-07_19h46.16.377,FaceAttractiveness,2022.2.5,145.23400099087033,
treatment,0% Never,100% Always,images\ RCHEEK_CFD_AF_231_357_N.png,0,0,0,0,16,20,1540,80,,,,,,,,,,,,2023-04-07_19h46.16.377,FaceAttractiveness,2022.2.5,145.23400099087033,
treatment,0% Never,100% Always,images\FOREHEAD_CFD_AM_233_236_N.png,0,0,0,0,16,21,1541,7,,,,,,,,,,,,2023-04-07_19h46.16.377,FaceAttractiveness,2022.2.5,145.23400099087033,
